pair_ID	sentence_A	sentence_B	relatedness_score	entailment_judgment
7872	白い馬が青いカウボーイハットをかぶった男性に乗られている	青い服を着た男性が未舗装の道路で馬に乗っている	3.0	neutral
7875	青いカウボーイハットをかぶった男性が白い馬に乗っている	青い服を着た女性が未舗装の道路で馬に乗っている	2.0	neutral
7876	青いカウボーイハットをかぶった男性が白い馬に乗っている	男性が青い道路で汚れた馬に乗っている	2.3	neutral
7878	三人の人がATVを運転している	ATVが三人の人に運転されている	5.0	entailment
7881	三人の人が街路で四輪のATVを運転している	三人の人が野原で四輪のATVを運転している	3.7	neutral
7884	三人の人が野原で四輪のATVを運転している	ATVが三人の人に運転されている	3.3	entailment
7887	二匹の白い犬と一匹の茶色の犬がボールを追いかけている	二匹の白い犬と一匹の茶色の犬がおもちゃを追いかけている	4.3	entailment
7888	二匹の白い犬と一匹の茶色の犬がボールを追いかけていない	二匹の白い犬と一匹の茶色の犬がボールを追いかけている	4.0	contradiction
7890	二匹の白い猫が、一匹の茶色の犬とボールで遊んでいる	二匹の白い犬が、一匹の茶色の犬とボールで遊んでいる	3.7	neutral
7891	二匹の白い犬が、一匹の茶色の犬とテニスボールで遊んでいる	二匹の白い犬と一匹の茶色の犬がボールを追いかけている	3.7	neutral
7892	二匹の白い猫が、一匹の茶色の犬とボールで遊んでいる	二匹の白い犬と一匹の茶色の犬がボールを追いかけている	3.3	neutral
7893	二匹の白い犬が、一匹の茶色の犬とボールで遊んでいる	二匹の白い犬と一匹の茶色の犬がおもちゃを追いかけている	3.3	neutral
7896	白いレースカーが水たまりの中を疾走している	白いレース用の車両が水たまりの中を疾走している	5.0	entailment
7898	白いラリーカーは泥を空中に跳ね上げていて、走路のカーブに近づいている	白いラリーカーが泥を空中に跳ね上げていて、走路のカーブに近づいている	5.0	entailment
7899	白いラリーカーが泥を空中に跳ね上げていて、走路のカーブに近づいている	黒いラリーカーが泥を空中に跳ね上げていて、走路のカーブに近づいている	3.7	neutral
7900	白いレースカーが水たまりの中を疾走している	白いラリーカーは泥を空中に跳ね上げていて、走路のカーブに近づいている	2.7	neutral
7902	白いラリーカーが泥を空中に跳ね上げていて、走路のカーブに近づいている	白いレース用の車両が水たまりの中を疾走している	2.7	neutral
7903	白いラリーカーが泥を空中に跳ね上げていて、走路のカーブに近づいている	水たまりの中を疾走している白いレースカーは一台もない	1.7	neutral
7906	犬が枯れ葉でいっぱいの野原でピカピカの青いサッカーボールに跳びついている	枯れ葉でいっぱいの野原でピカピカの青いサッカーボールに跳びついている犬は一匹もいない	3.7	contradiction
7909	大型の黒い犬が赤い首輪を着けていて、葉っぱの中で青いボールと一緒にいる	小さくて黒い犬が赤い首輪を着けていて、葉っぱの中で青いボールと一緒にいる	3.3	neutral
7912	小さくて黒い犬が赤い首輪を着けていて、葉っぱの中で青いボールと一緒にいる	動物が枯れ葉でいっぱいの野原でピカピカの青いサッカーボールに跳びついている	3.0	neutral
7917	犬がボールの方に走っていない	犬がボールの方に走っている	3.7	contradiction
7921	犬がボールの方に走っている	野原を走り抜けていてボールを追いかけている犬は一匹もいない	1.7	neutral
7923	犬がボールの方に走っていない	犬が野原を走り抜けていて、ボールを追いかけている	2.0	neutral
7925	四人のアスリートが混雑したスタジアムの中である男性と一緒にいる	四人のアスリートが混雑したスタジアムの中である人と一緒にいる	4.3	entailment
7926	四人のアスリートが混雑したスタジアムの中である男性と一緒にいる	四人のアスリートが混雑したスタジアムの中である女性と一緒にいる	3.7	neutral
7927	ピンク色のジャケットを着た人がフィールドに走り出ている	ピンク色の服を着た人がフィールドに走り出ている	4.3	entailment
7933	ピンク色のジャケットを着た人がフィールドに走り出ている	四人のアスリートが混雑したスタジアムの中である男性と一緒にいる	1.0	neutral
7934	毛皮のスカーフがアジア人の女性につかまれている	アジア人の女性が毛皮のスカーフをつかんでいる	5.0	entailment
7935	アジア人の女性が毛皮のスカーフをつかんでいる	毛皮のスカーフをつかんでいるアジア人の女性は一人もいない	3.7	contradiction
7936	上品な衣服を着た女性が大勢の人々の中にいて、下を見ている	上品な女性が大勢の人々の中にいて、下を見ている	4.0	entailment
7939	アジア人の女性が毛皮のスカーフをつかんでいる	上品な衣服を着た女性が大勢の人々の中にいて、上を見ている	1.0	neutral
7940	上品な衣服を着た女性が大勢の人々の中にいて、下を見ている	毛皮のスカーフがアジア人の女性につかまれている	1.0	neutral
7946	白いＴシャツを着た男の子が浅い水の中で飛沫を飛ばしている	浅い水の中で飛沫を飛ばしている白いＴシャツを着た男の子は一人もいない	4.0	contradiction
7949	白いＴシャツを着た男の子が浅い水の中で飛沫を飛ばしている	男の子が海辺で海の中を走っている	1.7	neutral
7953	二人のフットボール選手がコートでボールを奪い合っている	二人のバスケットボール選手がコートでボールを奪い合っている	3.3	neutral
7954	バスケットボール選手がコートの床の上にいて、別の選手がボールをつかんでいる	バスケットボール選手がコートの床の上にいて、ボールが別の選手につかまれている	5.0	entailment
7957	コートの床の上にバスケットボール選手は一人もおらず、誰もボールをつかんでいない	二人のバスケットボール選手がコートでボールを奪い合っている	2.3	contradiction
